PokeID,Rank,Type,Pokemon,Icon,Details Link,Metric,Values
P1822-454,454,Fighting,Toxicroak,https://img.pokemondb.net/sprites/sword-shield/icon/toxicroak.png,https://pokemondb.net/pokedex/toxicroak,Attack,192
P1823-455,455,Grass,Carnivine,https://img.pokemondb.net/sprites/sword-shield/icon/carnivine.png,https://pokemondb.net/pokedex/carnivine,Attack,190
P1824-456,456,Water,Finneon,https://img.pokemondb.net/sprites/sword-shield/icon/finneon.png,https://pokemondb.net/pokedex/finneon,Attack,98
P1825-457,457,Water,Lumineon,https://img.pokemondb.net/sprites/sword-shield/icon/lumineon.png,https://pokemondb.net/pokedex/lumineon,Attack,138
P1826-458,458,Water,Mantyke,https://img.pokemondb.net/sprites/sword-shield/icon/mantyke.png,https://pokemondb.net/pokedex/mantyke,Attack,80
P1827-458,458,Flying,Mantyke,https://img.pokemondb.net/sprites/sword-shield/icon/mantyke.png,https://pokemondb.net/pokedex/mantyke,Attack,80
P1828-459,459,Grass,Snover,https://img.pokemondb.net/sprites/sword-shield/icon/snover.png,https://pokemondb.net/pokedex/snover,Attack,124
P1829-459,459,Ice,Snover,https://img.pokemondb.net/sprites/sword-shield/icon/snover.png,https://pokemondb.net/pokedex/snover,Attack,124
P1830-460,460,Grass,Abomasnow,https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow.png,https://pokemondb.net/pokedex/abomasnow,Attack,184
P1831-460,460,Ice,Abomasnow,https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow.png,https://pokemondb.net/pokedex/abomasnow,Attack,184
P1832-460,460,Grass,Abomasnow-Mega Abomasnow,https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow-mega.png,https://pokemondb.net/pokedex/abomasnow,Attack,264
P1833-460,460,Ice,Abomasnow-Mega Abomasnow,https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow-mega.png,https://pokemondb.net/pokedex/abomasnow,Attack,264
P1834-461,461,Dark,Weavile,https://img.pokemondb.net/sprites/sword-shield/icon/weavile.png,https://pokemondb.net/pokedex/weavile,Attack,165
P1835-461,461,Ice,Weavile,https://img.pokemondb.net/sprites/sword-shield/icon/weavile.png,https://pokemondb.net/pokedex/weavile,Attack,165
P1836-462,462,Electric,Magnezone,https://img.pokemondb.net/sprites/sword-shield/icon/magnezone.png,https://pokemondb.net/pokedex/magnezone,Attack,200
P1837-462,462,Steel,Magnezone,https://img.pokemondb.net/sprites/sword-shield/icon/magnezone.png,https://pokemondb.net/pokedex/magnezone,Attack,200
P1838-463,463,Normal,Lickilicky,https://img.pokemondb.net/sprites/sword-shield/icon/lickilicky.png,https://pokemondb.net/pokedex/lickilicky,Attack,165
P1839-464,464,Ground,Rhyperior,https://img.pokemondb.net/sprites/sword-shield/icon/rhyperior.png,https://pokemondb.net/pokedex/rhyperior,Attack,195
P1840-464,464,Rock,Rhyperior,https://img.pokemondb.net/sprites/sword-shield/icon/rhyperior.png,https://pokemondb.net/pokedex/rhyperior,Attack,195
P1841-465,465,Grass,Tangrowth,https://img.pokemondb.net/sprites/sword-shield/icon/tangrowth.png,https://pokemondb.net/pokedex/tangrowth,Attack,210
P1842-466,466,Electric,Electivire,https://img.pokemondb.net/sprites/sword-shield/icon/electivire.png,https://pokemondb.net/pokedex/electivire,Attack,218
P1843-467,467,Fire,Magmortar,https://img.pokemondb.net/sprites/sword-shield/icon/magmortar.png,https://pokemondb.net/pokedex/magmortar,Attack,220
P1844-468,468,Fairy,Togekiss,https://img.pokemondb.net/sprites/sword-shield/icon/togekiss.png,https://pokemondb.net/pokedex/togekiss,Attack,170
P1845-468,468,Flying,Togekiss,https://img.pokemondb.net/sprites/sword-shield/icon/togekiss.png,https://pokemondb.net/pokedex/togekiss,Attack,170
P1846-469,469,Bug,Yanmega,https://img.pokemondb.net/sprites/sword-shield/icon/yanmega.png,https://pokemondb.net/pokedex/yanmega,Attack,192
P1847-469,469,Flying,Yanmega,https://img.pokemondb.net/sprites/sword-shield/icon/yanmega.png,https://pokemondb.net/pokedex/yanmega,Attack,192
P1848-470,470,Grass,Leafeon,https://img.pokemondb.net/sprites/sword-shield/icon/leafeon.png,https://pokemondb.net/pokedex/leafeon,Attack,170
P1849-471,471,Ice,Glaceon,https://img.pokemondb.net/sprites/sword-shield/icon/glaceon.png,https://pokemondb.net/pokedex/glaceon,Attack,190
P1850-472,472,Ground,Gliscor,https://img.pokemondb.net/sprites/sword-shield/icon/gliscor.png,https://pokemondb.net/pokedex/gliscor,Attack,140
P1851-472,472,Flying,Gliscor,https://img.pokemondb.net/sprites/sword-shield/icon/gliscor.png,https://pokemondb.net/pokedex/gliscor,Attack,140
P1852-473,473,Ice,Mamoswine,https://img.pokemondb.net/sprites/sword-shield/icon/mamoswine.png,https://pokemondb.net/pokedex/mamoswine,Attack,200
P1853-473,473,Ground,Mamoswine,https://img.pokemondb.net/sprites/sword-shield/icon/mamoswine.png,https://pokemondb.net/pokedex/mamoswine,Attack,200
P1854-474,474,Normal,Porygon-Z,https://img.pokemondb.net/sprites/sword-shield/icon/porygon-z.png,https://pokemondb.net/pokedex/porygon-z,Attack,215
P1855-475,475,Psychic,Gallade,https://img.pokemondb.net/sprites/sword-shield/icon/gallade.png,https://pokemondb.net/pokedex/gallade,Attack,190
P1856-475,475,Fighting,Gallade,https://img.pokemondb.net/sprites/sword-shield/icon/gallade.png,https://pokemondb.net/pokedex/gallade,Attack,190
P1857-475,475,Psychic,Gallade-Mega Gallade,https://img.pokemondb.net/sprites/sword-shield/icon/gallade-mega.png,https://pokemondb.net/pokedex/gallade,Attack,230
P1858-475,475,Fighting,Gallade-Mega Gallade,https://img.pokemondb.net/sprites/sword-shield/icon/gallade-mega.png,https://pokemondb.net/pokedex/gallade,Attack,230
P1859-476,476,Rock,Probopass,https://img.pokemondb.net/sprites/sword-shield/icon/probopass.png,https://pokemondb.net/pokedex/probopass,Attack,130
P1860-476,476,Steel,Probopass,https://img.pokemondb.net/sprites/sword-shield/icon/probopass.png,https://pokemondb.net/pokedex/probopass,Attack,130
P1861-477,477,Ghost,Dusknoir,https://img.pokemondb.net/sprites/sword-shield/icon/dusknoir.png,https://pokemondb.net/pokedex/dusknoir,Attack,165
P1862-478,478,Ice,Froslass,https://img.pokemondb.net/sprites/sword-shield/icon/froslass.png,https://pokemondb.net/pokedex/froslass,Attack,160
P1863-478,478,Ghost,Froslass,https://img.pokemondb.net/sprites/sword-shield/icon/froslass.png,https://pokemondb.net/pokedex/froslass,Attack,160
P1864-479,479,Electric,Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,https://pokemondb.net/pokedex/rotom,Attack,145
P1865-479,479,Ghost,Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,https://pokemondb.net/pokedex/rotom,Attack,145
P1866-479,479,Electric,Rotom-Heat Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-heat.png,https://pokemondb.net/pokedex/rotom,Attack,170
P1867-479,479,Fire,Rotom-Heat Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-heat.png,https://pokemondb.net/pokedex/rotom,Attack,170
P1868-479,479,Electric,Rotom-Wash Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-wash.png,https://pokemondb.net/pokedex/rotom,Attack,170
P1869-479,479,Water,Rotom-Wash Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-wash.png,https://pokemondb.net/pokedex/rotom,Attack,170
P1870-479,479,Electric,Rotom-Frost Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-frost.png,https://pokemondb.net/pokedex/rotom,Attack,170
P1871-479,479,Ice,Rotom-Frost Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-frost.png,https://pokemondb.net/pokedex/rotom,Attack,170
P1872-479,479,Electric,Rotom-Fan Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-fan.png,https://pokemondb.net/pokedex/rotom,Attack,170
P1873-479,479,Flying,Rotom-Fan Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-fan.png,https://pokemondb.net/pokedex/rotom,Attack,170
P1874-479,479,Electric,Rotom-Mow Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-mow.png,https://pokemondb.net/pokedex/rotom,Attack,170
P1875-479,479,Grass,Rotom-Mow Rotom,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-mow.png,https://pokemondb.net/pokedex/rotom,Attack,170
P1876-480,480,Psychic,Uxie,https://img.pokemondb.net/sprites/sword-shield/icon/uxie.png,https://pokemondb.net/pokedex/uxie,Attack,150
P1877-481,481,Psychic,Mesprit,https://img.pokemondb.net/sprites/sword-shield/icon/mesprit.png,https://pokemondb.net/pokedex/mesprit,Attack,210
P1878-482,482,Psychic,Azelf,https://img.pokemondb.net/sprites/sword-shield/icon/azelf.png,https://pokemondb.net/pokedex/azelf,Attack,250
P1879-483,483,Steel,Dialga,https://img.pokemondb.net/sprites/sword-shield/icon/dialga.png,https://pokemondb.net/pokedex/dialga,Attack,270
P1880-483,483,Dragon,Dialga,https://img.pokemondb.net/sprites/sword-shield/icon/dialga.png,https://pokemondb.net/pokedex/dialga,Attack,270
P1881-484,484,Water,Palkia,https://img.pokemondb.net/sprites/sword-shield/icon/palkia.png,https://pokemondb.net/pokedex/palkia,Attack,270
P1882-484,484,Dragon,Palkia,https://img.pokemondb.net/sprites/sword-shield/icon/palkia.png,https://pokemondb.net/pokedex/palkia,Attack,270
P1883-485,485,Fire,Heatran,https://img.pokemondb.net/sprites/sword-shield/icon/heatran.png,https://pokemondb.net/pokedex/heatran,Attack,220
P1884-485,485,Steel,Heatran,https://img.pokemondb.net/sprites/sword-shield/icon/heatran.png,https://pokemondb.net/pokedex/heatran,Attack,220
P1885-486,486,Normal,Regigigas,https://img.pokemondb.net/sprites/sword-shield/icon/regigigas.png,https://pokemondb.net/pokedex/regigigas,Attack,240
P1886-487,487,Ghost,Giratina-Altered Forme,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-altered.png,https://pokemondb.net/pokedex/giratina,Attack,200
P1887-487,487,Dragon,Giratina-Altered Forme,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-altered.png,https://pokemondb.net/pokedex/giratina,Attack,200
P1888-487,487,Ghost,Giratina-Origin Forme,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-origin.png,https://pokemondb.net/pokedex/giratina,Attack,240
P1889-487,487,Dragon,Giratina-Origin Forme,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-origin.png,https://pokemondb.net/pokedex/giratina,Attack,240
P1890-488,488,Psychic,Cresselia,https://img.pokemondb.net/sprites/sword-shield/icon/cresselia.png,https://pokemondb.net/pokedex/cresselia,Attack,145
P1891-489,489,Water,Phione,https://img.pokemondb.net/sprites/sword-shield/icon/phione.png,https://pokemondb.net/pokedex/phione,Attack,160
P1892-490,490,Water,Manaphy,https://img.pokemondb.net/sprites/sword-shield/icon/manaphy.png,https://pokemondb.net/pokedex/manaphy,Attack,200
P1893-491,491,Dark,Darkrai,https://img.pokemondb.net/sprites/sword-shield/icon/darkrai.png,https://pokemondb.net/pokedex/darkrai,Attack,225
P1894-492,492,Grass,Shaymin-Land Forme,https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-land.png,https://pokemondb.net/pokedex/shaymin,Attack,200
P1895-492,492,Grass,Shaymin-Sky Forme,https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-sky.png,https://pokemondb.net/pokedex/shaymin,Attack,223
P1896-492,492,Flying,Shaymin-Sky Forme,https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-sky.png,https://pokemondb.net/pokedex/shaymin,Attack,223
P1897-493,493,Normal,Arceus,https://img.pokemondb.net/sprites/sword-shield/icon/arceus.png,https://pokemondb.net/pokedex/arceus,Attack,240
P1898-494,494,Psychic,Victini,https://img.pokemondb.net/sprites/sword-shield/icon/victini.png,https://pokemondb.net/pokedex/victini,Attack,200
P1899-494,494,Fire,Victini,https://img.pokemondb.net/sprites/sword-shield/icon/victini.png,https://pokemondb.net/pokedex/victini,Attack,200
P1900-495,495,Grass,Snivy,https://img.pokemondb.net/sprites/sword-shield/icon/snivy.png,https://pokemondb.net/pokedex/snivy,Attack,90
P1901-496,496,Grass,Servine,https://img.pokemondb.net/sprites/sword-shield/icon/servine.png,https://pokemondb.net/pokedex/servine,Attack,120
P1902-497,497,Grass,Serperior,https://img.pokemondb.net/sprites/sword-shield/icon/serperior.png,https://pokemondb.net/pokedex/serperior,Attack,150
P1903-498,498,Fire,Tepig,https://img.pokemondb.net/sprites/sword-shield/icon/tepig.png,https://pokemondb.net/pokedex/tepig,Attack,108
P1904-499,499,Fire,Pignite,https://img.pokemondb.net/sprites/sword-shield/icon/pignite.png,https://pokemondb.net/pokedex/pignite,Attack,163
P1905-499,499,Fighting,Pignite,https://img.pokemondb.net/sprites/sword-shield/icon/pignite.png,https://pokemondb.net/pokedex/pignite,Attack,163
P1906-500,500,Fire,Emboar,https://img.pokemondb.net/sprites/sword-shield/icon/emboar.png,https://pokemondb.net/pokedex/emboar,Attack,223
P1907-500,500,Fighting,Emboar,https://img.pokemondb.net/sprites/sword-shield/icon/emboar.png,https://pokemondb.net/pokedex/emboar,Attack,223
P1908-501,501,Water,Oshawott,https://img.pokemondb.net/sprites/sword-shield/icon/oshawott.png,https://pokemondb.net/pokedex/oshawott,Attack,118
P1909-502,502,Water,Dewott,https://img.pokemondb.net/sprites/sword-shield/icon/dewott.png,https://pokemondb.net/pokedex/dewott,Attack,158
P1910-503,503,Water,Samurott,https://img.pokemondb.net/sprites/sword-shield/icon/samurott.png,https://pokemondb.net/pokedex/samurott,Attack,208
P1911-504,504,Normal,Patrat,https://img.pokemondb.net/sprites/sword-shield/icon/patrat.png,https://pokemondb.net/pokedex/patrat,Attack,90
P1912-505,505,Normal,Watchog,https://img.pokemondb.net/sprites/sword-shield/icon/watchog.png,https://pokemondb.net/pokedex/watchog,Attack,145
P1913-506,506,Normal,Lillipup,https://img.pokemondb.net/sprites/sword-shield/icon/lillipup.png,https://pokemondb.net/pokedex/lillipup,Attack,85
P1914-507,507,Normal,Herdier,https://img.pokemondb.net/sprites/sword-shield/icon/herdier.png,https://pokemondb.net/pokedex/herdier,Attack,115
P1915-508,508,Normal,Stoutland,https://img.pokemondb.net/sprites/sword-shield/icon/stoutland.png,https://pokemondb.net/pokedex/stoutland,Attack,155
P1916-509,509,Dark,Purrloin,https://img.pokemondb.net/sprites/sword-shield/icon/purrloin.png,https://pokemondb.net/pokedex/purrloin,Attack,100
P1917-510,510,Dark,Liepard,https://img.pokemondb.net/sprites/sword-shield/icon/liepard.png,https://pokemondb.net/pokedex/liepard,Attack,176
P1918-511,511,Grass,Pansage,https://img.pokemondb.net/sprites/sword-shield/icon/pansage.png,https://pokemondb.net/pokedex/pansage,Attack,106
P1919-512,512,Grass,Simisage,https://img.pokemondb.net/sprites/sword-shield/icon/simisage.png,https://pokemondb.net/pokedex/simisage,Attack,196
P1920-513,513,Fire,Pansear,https://img.pokemondb.net/sprites/sword-shield/icon/pansear.png,https://pokemondb.net/pokedex/pansear,Attack,106
P1921-514,514,Fire,Simisear,https://img.pokemondb.net/sprites/sword-shield/icon/simisear.png,https://pokemondb.net/pokedex/simisear,Attack,196
P1922-515,515,Water,Panpour,https://img.pokemondb.net/sprites/sword-shield/icon/panpour.png,https://pokemondb.net/pokedex/panpour,Attack,106
P1923-516,516,Water,Simipour,https://img.pokemondb.net/sprites/sword-shield/icon/simipour.png,https://pokemondb.net/pokedex/simipour,Attack,196
P1924-517,517,Psychic,Munna,https://img.pokemondb.net/sprites/sword-shield/icon/munna.png,https://pokemondb.net/pokedex/munna,Attack,92
P1925-518,518,Psychic,Musharna,https://img.pokemondb.net/sprites/sword-shield/icon/musharna.png,https://pokemondb.net/pokedex/musharna,Attack,162
P1926-519,519,Normal,Pidove,https://img.pokemondb.net/sprites/sword-shield/icon/pidove.png,https://pokemondb.net/pokedex/pidove,Attack,91
P1927-519,519,Flying,Pidove,https://img.pokemondb.net/sprites/sword-shield/icon/pidove.png,https://pokemondb.net/pokedex/pidove,Attack,91
P1928-520,520,Normal,Tranquill,https://img.pokemondb.net/sprites/sword-shield/icon/tranquill.png,https://pokemondb.net/pokedex/tranquill,Attack,127
P1929-520,520,Flying,Tranquill,https://img.pokemondb.net/sprites/sword-shield/icon/tranquill.png,https://pokemondb.net/pokedex/tranquill,Attack,127
P1930-521,521,Normal,Unfezant,https://img.pokemondb.net/sprites/sword-shield/icon/unfezant.png,https://pokemondb.net/pokedex/unfezant,Attack,180
P1931-521,521,Flying,Unfezant,https://img.pokemondb.net/sprites/sword-shield/icon/unfezant.png,https://pokemondb.net/pokedex/unfezant,Attack,180
P1932-522,522,Electric,Blitzle,https://img.pokemondb.net/sprites/sword-shield/icon/blitzle.png,https://pokemondb.net/pokedex/blitzle,Attack,110
P1933-523,523,Electric,Zebstrika,https://img.pokemondb.net/sprites/sword-shield/icon/zebstrika.png,https://pokemondb.net/pokedex/zebstrika,Attack,180
P1934-524,524,Rock,Roggenrola,https://img.pokemondb.net/sprites/sword-shield/icon/roggenrola.png,https://pokemondb.net/pokedex/roggenrola,Attack,100
P1935-525,525,Rock,Boldore,https://img.pokemondb.net/sprites/sword-shield/icon/boldore.png,https://pokemondb.net/pokedex/boldore,Attack,155
P1936-526,526,Rock,Gigalith,https://img.pokemondb.net/sprites/sword-shield/icon/gigalith.png,https://pokemondb.net/pokedex/gigalith,Attack,195
P1937-527,527,Psychic,Woobat,https://img.pokemondb.net/sprites/sword-shield/icon/woobat.png,https://pokemondb.net/pokedex/woobat,Attack,100
P1938-527,527,Flying,Woobat,https://img.pokemondb.net/sprites/sword-shield/icon/woobat.png,https://pokemondb.net/pokedex/woobat,Attack,100
P1939-528,528,Psychic,Swoobat,https://img.pokemondb.net/sprites/sword-shield/icon/swoobat.png,https://pokemondb.net/pokedex/swoobat,Attack,134
P1940-528,528,Flying,Swoobat,https://img.pokemondb.net/sprites/sword-shield/icon/swoobat.png,https://pokemondb.net/pokedex/swoobat,Attack,134
P1941-529,529,Ground,Drilbur,https://img.pokemondb.net/sprites/sword-shield/icon/drilbur.png,https://pokemondb.net/pokedex/drilbur,Attack,115
P1942-530,530,Ground,Excadrill,https://img.pokemondb.net/sprites/sword-shield/icon/excadrill.png,https://pokemondb.net/pokedex/excadrill,Attack,185
P1943-530,530,Steel,Excadrill,https://img.pokemondb.net/sprites/sword-shield/icon/excadrill.png,https://pokemondb.net/pokedex/excadrill,Attack,185
P1944-531,531,Normal,Audino,https://img.pokemondb.net/sprites/sword-shield/icon/audino.png,https://pokemondb.net/pokedex/audino,Attack,120
P1945-531,531,Normal,Audino-Mega Audino,https://img.pokemondb.net/sprites/sword-shield/icon/audino-mega.png,https://pokemondb.net/pokedex/audino,Attack,140
P1946-531,531,Fairy,Audino-Mega Audino,https://img.pokemondb.net/sprites/sword-shield/icon/audino-mega.png,https://pokemondb.net/pokedex/audino,Attack,140
P1947-532,532,Fighting,Timburr,https://img.pokemondb.net/sprites/sword-shield/icon/timburr.png,https://pokemondb.net/pokedex/timburr,Attack,105
P1948-533,533,Fighting,Gurdurr,https://img.pokemondb.net/sprites/sword-shield/icon/gurdurr.png,https://pokemondb.net/pokedex/gurdurr,Attack,145
P1949-534,534,Fighting,Conkeldurr,https://img.pokemondb.net/sprites/sword-shield/icon/conkeldurr.png,https://pokemondb.net/pokedex/conkeldurr,Attack,195
P1950-535,535,Water,Tympole,https://img.pokemondb.net/sprites/sword-shield/icon/tympole.png,https://pokemondb.net/pokedex/tympole,Attack,100
